DI_PA_1st,PGA,PGV,PGD,I_A,CAV,\dfracPGAPGV,I_AS,SMD_TB,SMD_ROG,SMD_Bolt,P_90,a_rms,I_c,I_FVF,I_RG,SI_H,DI_PA
0.521,201.6251,20.6145,115.6891,96.1891,987.1868,9.7807,5.8677,23.245,25.62,25.85,3.7223,48.2202,1614.3874,45.2643,330.1686,77.6987,0.535
0.183,46.0751,6.2752,1.7956,3.5911,155.1871,7.3424,0.16449000000000003,12.185,13.675,0.0,0.26528,12.874,161.2431,11.7242,4.1318,30.9994,0.189
0.294,166.5089,31.1446,9.630700000000001,40.2432,437.8908,5.3463,8.4177,10.4,11.57,9.85,3.4834,46.5981,1025.814,55.9295,21.0216,133.4169,0.343
0.044,148.3096,20.9337,85.1497,62.9996,866.6061,7.0847,1.2598,26.215,29.79,28.025,2.163,36.7543,1140.8744,47.3679,252.9491,76.5136,0.178
0.065,888.7405,35.6087,8.9624,979.831,2664.5007,24.9585,11.6912,12.845,15.575,23.55,68.6433,207.0895,10680.8061,67.4123,20.9896,78.3535,0.13
0.078,136.1229,10.8142,1.5277,19.0731,325.3495,12.5874,0.58633,10.205,14.025,4.79,1.6821000000000002,32.4188,589.659,19.3285,3.3137,35.09,0.083
0.519,300.9597,42.809,10.4852,122.9674,762.7894,7.0303,0.7923500000000001,9.76,11.5,12.12,11.3672,84.2969,2417.9227,75.6654,22.4074,162.8714,0.537
0.083,382.3488,29.0162,52.3403,90.0919,404.7291,13.1771,1.9574,3.795,4.91,7.365,21.3775,115.5812,2420.6758,40.4989,81.6407,76.9721,0.105
0.314,362.8596,25.057,7.5485,117.854,919.3928,14.4814,1.7316,10.72,12.88,12.9,9.8986,78.6678,2284.5082,45.3397,16.6439,123.4115,0.352
0.096,914.2972,76.4868,17.6702,698.9124,1979.2566,11.9537,15.4945,8.53,10.08,18.975,73.8188,214.7608,9191.9341,130.7146,36.1043,227.0489,0.554
0.043000000000000003,679.504,66.0203,16.166,200.6179,810.961,10.2924,2.8181000000000003,4.77,7.225,11.2,37.8363,153.6891,4161.2485,97.5679,27.2129,204.1478,0.29
0.8310000000000001,524.2739,73.0079,11.3779,224.763,789.0636,7.1811,10.2225,4.945,6.485,8.73,40.9505,159.9752,4499.4768,108.8707,19.3843,198.0166,0.848
0.05,258.6083,16.3113,4.4257,31.8485,278.7102,15.8545,0.2262,4.7,5.9350000000000005,4.49,6.1007,61.7546,1052.0904,24.0167,7.4133,42.463,0.064
0.048,68.8453,5.3109,17.417,7.8472,336.8155,12.9631,0.073916,30.235,36.54,1.215,0.23359000000000002,12.0787,230.827,12.4535,54.2596,17.7675,0.052000000000000005
0.258,504.4549,52.3934,15.1207,316.3043,1488.4212,9.6282,20.0185,8.54,13.62,17.74,33.3305,144.4441,5073.1631,89.5655,30.907,228.9176,0.446
0.056,837.7561,99.0502,38.5572,1182.176,3119.2837,8.4579,15.3078,16.54,19.78,26.8,64.4134,200.6897,11562.6002,199.751,98.2391,327.3705,0.92
0.026000000000000002,153.1282,17.3255,119.5491,41.2412,499.5491,8.8383,1.7762,14.305,15.38,10.365,2.5962,40.2675,966.4421,33.6943,290.2076,47.9536,0.051000000000000004
0.041,277.6899,18.1239,13.6501,27.7582,207.1535,15.3217,0.25563,2.73,3.365,3.79,9.1666,75.7243,1088.765,23.2966,19.0776,43.4587,0.062
0.10400000000000001,440.429,20.5905,4.7547,96.5309,763.3019,21.3899,0.9333,10.5,14.49,13.81,8.2761,71.9242,1976.5458,37.065,10.4117,57.9279,0.127
0.029,174.0225,7.8476,0.62216,30.2613,468.0635,22.1753,0.51037,14.16,19.47,9.05,1.924,34.6703,768.1888,15.223,1.5051999999999999,18.636,0.032
0.064,483.6323,31.1103,2.4009,137.1271,862.5703,15.5458,0.59548,10.42,13.93,13.8,11.8581,86.0959,2578.7392,55.8947,5.2439,70.6137,0.085
0.023,489.0922,20.3483,7.0893,199.0896,1211.6857,24.0361,1.9899,13.1,16.02,21.17,13.6791,92.4449,3217.0671,38.712,16.7119,53.9627,0.067
0.753,318.0161,26.881,8.8017,168.7459,1175.862,11.8305,3.9713000000000003,12.86,16.81,14.88,11.8203,85.9476,2857.3989,50.9044,20.6213,140.0107,0.754
0.651,483.6323,31.1103,2.4009,137.1271,862.5703,15.5458,0.59548,10.42,13.93,13.8,11.8581,86.0959,2578.7392,55.8947,5.2439,70.6137,0.652
0.156,249.4078,27.8162,55.0986,113.5224,980.8202,8.9663,2.7343,19.49,24.18,20.88,5.249,57.2452,1912.1176,58.4455,148.2784,112.7353,0.20700000000000002
0.04,125.9143,6.795,1.2066,6.6251999999999995,77.6406,18.5303,0.069519,1.27,1.925,0.9550000000000001,4.72,54.3747,451.8536,7.2134,1.3067,11.4767,0.042
0.192,158.4368,16.2764,8.0417,32.3045,519.1523,9.7341,0.22145,14.21,19.355,8.325,2.0476,35.765,806.2784,31.6015,19.478,68.8219,0.228
0.031,560.3557,76.1587,41.908500000000004,324.1622,1272.8274,7.3577,6.645,6.9,9.69,12.15,42.2852,162.5637,5444.5228,123.4332,79.7845,244.346,0.836
0.08600000000000001,150.8817,9.3648,0.81542,16.1502,168.5005,16.1116,0.16101000000000001,3.24,3.47,3.45,4.49,52.9604,693.7448,12.5642,1.2066,24.4894,0.08700000000000001
0.049,1009.9261,41.5727,16.4496,1332.4398,2883.8093,24.293,13.5045,13.345,16.96,23.895,89.8596,236.9397,13323.4297,79.458,39.0177,97.5814,0.14200000000000002
0.446,392.9382,44.7463,8.5777,199.6145,1010.3182,8.7815,3.5243,8.12,11.685,16.2,22.1435,117.6304,3635.4413,75.5346,17.2408,151.9168,0.446
0.154,96.2036,9.5602,54.5316,15.2105,365.8582,10.0629,1.2784,19.69,23.72,4.47,0.69533,20.8439,422.2708,20.1385,147.2529,36.2982,0.154
0.026000000000000002,134.9404,15.2219,48.0612,19.7894,270.8063,8.8649,0.5513600000000001,7.445,8.9,6.095,2.3968,38.7018,656.9455,25.1441,93.8462,26.041,0.033
0.031,140.5602,7.7695,14.2867,19.1174,252.0541,18.0913,0.15565,7.265,8.725,6.83,2.3694,38.4809,643.4058,12.7556,27.6701,18.7453,0.033
0.038,612.8342,39.1701,17.0289,188.5709,696.646,15.6454,2.5647,4.6,6.18,7.32,36.8852,151.8466,4013.1595,57.3647,28.3208,130.936,0.223
0.258,414.2005,26.6329,33.2012,139.3889,556.0536,15.5522,1.0397,3.71,6.29,8.37,33.8011,145.3846,3376.4846,36.9625,51.3979,55.2206,0.261
0.03,142.5305,10.2255,27.5095,26.6329,364.0748,13.9387,0.27392,10.045,12.035,8.285,2.3861,38.6115,760.4142,18.2042,59.3562,31.5227,0.044
0.027,560.3557,76.1587,41.908500000000004,324.1622,1272.8274,7.3577,6.645,6.9,9.69,12.15,42.2852,162.5637,5444.5228,123.4332,79.7845,244.346,0.833
0.253,218.8099,29.837,5.4472000000000005,114.3186,1122.1735,7.3335,2.9503,26.305,29.105,28.81,3.9154,49.4541,1783.7015,67.5717,16.2,118.9485,0.289
0.154,78.7693,3.3269,2.1954000000000002,14.0204,383.3325,23.6766,0.19989,22.205,26.19,5.545,0.5683100000000001,18.8413,385.3836,7.2219,6.1706,10.641,0.154
0.136,58.1707,1.9686,3.1445,3.9781,207.3614,29.5495,0.021766999999999998,23.235,28.065,0.025,0.15410000000000001,9.8113,148.1368,4.322,8.9729,5.8177,0.158
0.041,154.4173,21.0087,7.2797,47.2179,663.7597,7.3502,1.8252000000000002,16.01,21.315,15.67,2.656,40.7282,1040.013,42.0239,18.3475,88.0633,0.139
0.841,557.5288,52.3375,9.4246,278.7674,1303.6028,10.6526,9.6491,9.08,14.86,18.88,27.6141,131.4628,4542.0011,90.852,19.6618,183.4336,0.859
0.449,175.257,30.9082,19.6814,78.7195,1065.0656,5.6702,7.3757,28.835,39.515,24.61,2.4573,39.1773,1316.7768,71.6231,60.3527,109.2238,0.5650000000000001
0.199,463.032,19.7604,2.2346,195.1839,983.738,23.4323,1.7615,6.615,11.265,9.57,26.5967,128.9228,3764.9529,31.6905,4.1948,44.4422,0.20700000000000002
0.625,94.1207,39.3336,387.9474,67.2144,1152.2636,2.3929,8.3023,42.89,45.23,34.02,1.4102000000000001,29.6748,1058.6665,100.6591,1357.9741,93.5425,0.883
0.384,116.3011,2.6103,0.072797,3.0096,81.717,44.5543,0.0051354,3.555,5.475,0.5750000000000001,0.7619400000000001,21.8293,192.3007,3.5843,0.1111,2.6129,0.384
0.663,94.7269,8.9444,1.1039,13.0112,273.9864,10.5907,1.0533,7.68,10.85,3.85,1.5248,30.8681,475.2764,14.8898,2.1779,27.1619,0.663
0.041,120.7763,5.9952000000000005,0.38604000000000005,19.8844,295.8616,20.1456,0.18248,6.195,8.165,3.505,2.8889,42.4926,689.4305,9.4583,0.709,13.2048,0.042
0.032,204.3906,12.7431,15.1383,21.8415,279.9872,16.0393,0.32844,9.515,11.655,3.015,2.0751,35.9999,666.2781,22.3809,32.0785,28.2299,0.038
0.034,473.856,83.053,12.3376,224.186,955.0166,5.7055,4.2357,4.6,7.065,12.11,43.8548,165.5819,4569.81,121.6311,20.5188,212.1893,0.324
0.042,129.9225,17.0224,222.8081,28.6499,561.9454,7.6324000000000005,0.6975800000000001,26.925,30.155,13.04,0.95935,24.4794,628.4624,38.7758,667.8049,44.6697,0.057
0.023,53.332,8.9208,25.8872,7.9818,262.7466,5.9784,0.8700500000000001,13.1,17.79,0.04,0.5482600000000001,18.5075,288.1759,16.9715,61.0252,30.4463,0.032
0.492,98.8231,15.8812,31.0942,36.6199,671.8231,6.2227,2.4304,28.315,31.535,25.645,1.1638,26.9616,744.9486,36.6342,94.7729,66.6199,0.505
0.152,249.1429,48.0385,286.9392,218.1014,1639.7957,5.1863,18.1845,23.81,27.31,30.15,8.2397,71.7421,2965.1114,106.1156,825.4859,128.1065,0.601
0.053,89.4035,11.2945,4.1565,16.6005,487.3184,7.9156,2.213,28.96,35.93,3.58,0.5160800000000001,17.9558,409.4566,26.201,12.7641,49.5826,0.082
0.196,372.1522,44.6193,21.3478,163.0513,995.3498,8.3406,4.5212,7.94,14.075,11.845,18.4841,107.4342,3137.7924,74.8993,42.5886,106.3143,0.36
0.139,42.7382,4.4403,1.3997,4.584,270.8964,9.625,0.22629000000000002,34.91,42.49,0.0,0.11831000000000001,8.5969,148.9312,10.7932,4.5747,25.0134,0.14300000000000002
0.027,548.5002,36.3258,10.8349,209.493,1000.344,15.0995,3.2505,6.375,10.62,9.665,29.6051,135.9915,4004.128,57.7212,20.0902,95.6001,0.128
0.07100000000000001,315.1351,37.2064,85.0529,109.422,578.2471,8.4699,1.1802,5.755,6.695,8.91,17.1575,103.5337,2527.2321,57.6274,152.4185,99.5957,0.201
0.17300000000000001,73.5415,3.7787,1.3223,4.8918,176.6328,19.4619,0.029540000000000004,11.66,16.045,1.995,0.37758,15.3592,205.5429,6.9827,2.9985,15.1638,0.17300000000000001
0.085,40.0967,5.4276,11.0279,2.9509,130.8379,7.3875,0.053315999999999995,10.345,13.435,0.0,0.25677,12.6649,144.9663,9.734,24.029,24.3259,0.095
0.11900000000000001,440.0906,59.8366,20.1332,223.2485,844.8582,7.3549,4.5247,5.96,7.565,10.42,33.7752,145.2934,4275.5485,93.4928,36.5029,259.8826,0.435
0.031,821.5216,43.6399,5.2388,597.0982,1912.5742,18.825,7.3635,12.25,14.02,19.06,43.8578,165.554,7455.5161,81.6428,12.0765,142.6773,0.146
0.179,400.0425,34.8377,26.2551,167.2118,935.8731,11.483,1.9301,10.02,13.185,17.01,15.0217,96.8735,3018.1528,61.9822,56.6027,114.2212,0.218
0.029,347.8993,14.4486,35.079,104.9387,689.6929,24.0785,0.9891200000000001,8.98,10.96,12.4,10.5494,81.2587,2195.0411,25.0117,72.9133,46.0796,0.049
0.273,194.2183,73.7265,20.2524,76.4644,563.2758,2.6343,28.4341,6.825,10.12,9.18,10.0863,79.3015,1844.9031,119.1652,38.416,240.0798,0.554
0.726,142.0731,56.7696,44.7992,75.7637,1127.0932,2.5026,0.16089,28.25,32.43,25.3,2.4142,38.8286,1285.9881,130.8791,136.4403,82.9404,0.9470000000000001
0.048,201.5787,17.7244,2.6435,21.3724,220.2764,11.3729,0.6152000000000001,2.8,5.42,2.3,6.9107,65.8357,893.8626,22.9278,3.7259,46.7818,0.058
0.191,475.508,40.5714,16.2084,150.8243,1016.0297,11.7203,3.6527000000000003,12.225,16.015,16.655,11.1126,83.324,2659.3773,75.8634,37.3385,135.2839,0.273
0.193,947.5749,88.035,71.6513,473.299,836.4957,10.7636,4.4911,3.26,3.5300000000000002,5.45,130.6941,285.9131,8728.9092,118.2931,106.2421,171.4525,0.32
0.048,272.599,29.1531,6.5092,163.8122,1220.8758,9.3506,11.0068,16.815,20.86,24.98,8.7678,73.9986,2610.2614,59.0348,16.676,133.9642,0.214
0.061,392.9382,44.7463,8.5777,199.6145,1010.3182,8.7815,3.5243,8.12,11.685,16.2,22.1435,117.6304,3635.4413,75.5346,17.2408,151.9168,0.221
0.034,42.7382,4.4403,1.3997,4.584,270.8964,9.625,0.22629000000000002,34.91,42.49,0.0,0.11831000000000001,8.5969,148.9312,10.7932,4.5747,25.0134,0.046
0.042,78.7693,3.3269,2.1954000000000002,14.0204,383.3325,23.6766,0.19989,22.205,26.19,5.545,0.5683100000000001,18.8413,385.3836,7.2219,6.1706,10.641,0.044
0.055,335.1995,18.0606,34.639,79.7746,581.7966,18.5597,0.16053,9.685,11.245,12.41,7.4137,68.0546,1747.1753,31.8608,73.8355,61.7775,0.107
1.09,109.7364,8.8767,48.4612,12.1311,232.9856,12.3623,0.2139,9.12,11.895,5.045,1.1979,27.3587,432.1564,15.4259,101.2495,23.5506,1.09
0.189,181.0505,31.4791,15.1375,142.394,1532.1556,5.7514,13.5854,29.61,39.33,26.12,4.3332,52.0268,2042.0213,73.4315,46.8309,156.7044,0.403
0.025,153.8044,39.0655,151.4487,122.8617,1431.6415,3.9371,8.1836,33.675,37.22,36.56,3.2835,45.2686,1767.46,94.1066,489.0666,104.5714,0.704
0.065,178.2489,19.1042,82.3166,43.6969,566.9968,9.3303,0.7030900000000001,15.13,20.335,12.3,2.6016,40.3128,995.5961,37.6781,203.5951,64.3119,0.085
0.299,571.2244,24.397,2.2568,363.3027,1505.13,23.4137,4.2644,12.32,14.24,18.55,26.5431,128.8033,5130.9264,45.7078,5.2122,69.3661,0.318
0.051000000000000004,209.7984,10.7911,2.3487999999999998,53.8054,633.2351,19.4418,0.16982000000000003,12.26,15.99,10.57,3.952,49.6996,1226.8012,20.1924,5.416,36.9,0.061
0.14,204.3906,12.7431,15.1383,21.8415,279.9872,16.0393,0.32844,9.515,11.655,3.015,2.0751,35.9999,666.2781,22.3809,32.0785,28.2299,0.14300000000000002
0.499,620.4955,17.7623,3.1831,100.567,717.9525,34.9333,1.1038000000000001,7.53,10.72,12.28,12.0463,86.7891,2218.6841,29.4237,6.2389,72.9047,0.503
0.525,150.8817,9.3648,0.81542,16.1502,168.5005,16.1116,0.16101000000000001,3.24,3.47,3.45,4.49,52.9604,693.7448,12.5642,1.2066,24.4894,0.528
0.034,141.4295,41.0022,140.4506,98.2681,1025.4767,3.4493,4.7871,21.43,25.68,18.005,4.1292,50.7876,1675.5115,88.2192,390.1194,99.7791,0.333
0.193,472.2084,40.9528,16.4014,212.7644,1008.5547,11.5306,2.3125,6.59,9.835,11.55,29.0742,134.6365,4010.3944,65.6153,30.7499,188.3504,0.41100000000000003
0.035,82.0758,5.5329,3.7981,8.3711,262.6409,14.8342,0.049678,17.34,22.96,0.965,0.43463,16.4776,278.5264,11.2905,9.8305,18.088,0.036000000000000004
0.253,115.848,11.4316,28.2155,33.8028,667.6847,10.134,3.2305,25.37,36.215,9.395,1.1999,27.3765,721.4848,25.6559,82.9075,41.5306,0.26
0.035,117.6247,15.455400000000001,47.0929,18.4597,293.2581,7.6106,0.19068000000000002,8.47,10.69,5.63,1.9616,35.0084,602.8373,26.3664,95.9953,47.1462,0.079
0.297,177.7721,13.3853,11.8077,42.4275,520.9899,13.2811,0.6720900000000001,11.74,14.595,9.46,3.2613,45.1325,1038.886,24.7768,26.8362,54.8801,0.301
0.025,341.649,48.1035,313.0749,93.5737,620.4325,7.1024,6.5511,10.235,12.645,8.5,8.2345,71.7294,1943.5217,86.0397,679.7422,94.4453,0.14400000000000002
0.17300000000000001,263.8204,44.2647,19.697,80.7711,765.9119,5.9601,3.3113,12.565,19.325,13.83,5.7911,60.1508,1653.6484,83.3391,45.7918,155.2392,1.331
0.042,1009.9261,41.5727,16.4496,1332.4398,2883.8093,24.293,13.5045,13.345,16.96,23.895,89.8596,236.9397,13323.4297,79.458,39.0177,97.5814,0.14300000000000002
0.025,475.3176,22.0852,8.6794,99.7375,377.6009,21.522,0.33731000000000005,2.365,3.085,4.57,37.9765,154.1431,2943.0769,27.3879,11.5638,47.9413,0.062
0.031,108.0667,8.7812,1.5590000000000002,6.5441,157.0526,12.3066,0.11757000000000001,5.03,8.27,2.7199999999999998,1.1724,27.0591,315.6856,13.1506,2.6712,30.369,0.04
0.042,414.2005,26.6329,33.2012,139.3889,556.0536,15.5522,1.0397,3.71,6.29,8.37,33.8011,145.3846,3376.4846,36.9625,51.3979,55.2206,0.061
0.025,115.1178,9.2266,42.3186,18.4713,469.9424,12.4768,0.5171600000000001,28.185,32.505,3.01,0.59003,19.1973,446.5505,21.2591,128.7867,24.8521,0.038
0.47500000000000003,190.2874,14.1689,1.2176,19.8531,311.2722,13.4299,0.9833900000000001,8.485,13.71,6.395,2.1059,36.2756,636.4259,24.1824,2.4834,31.862,0.47500000000000003
0.704,41.9322,4.0717,4.4637,2.63,142.1334,10.2984,0.036500000000000005,12.97,19.36,0.0,0.18253000000000003,10.6779,125.6611,7.727,10.4875,11.6263,0.704
0.036000000000000004,262.3112,47.9808,20.7331,115.1623,901.2497,5.467,1.9948000000000001,11.895,16.97,9.745,8.7169,73.7923,2186.2432,89.1063,47.3281,146.9499,0.40800000000000003
0.038,976.0419,67.401,24.2975,652.0632,1643.896,14.4811,14.3539,5.69,7.48,15.13,103.3053,254.0048,9656.4831,104.0985,43.3776,338.7328,0.427
0.547,157.4636,50.1946,325.6005,154.0173,1351.4343,3.1371,15.9416,24.245,25.96,28.95,5.7177,59.7626,2274.861,111.3814,942.3794,143.3733,0.922
0.062,130.1949,9.1674,5.0441,22.624,447.5144,14.2019,0.18735000000000002,22.02,27.17,9.065,0.9247900000000001,24.035,552.9348,19.8587,14.1382,19.7407,0.066
0.139,134.9404,15.2219,48.0612,19.7894,270.8063,8.8649,0.5513600000000001,7.445,8.9,6.095,2.3968,38.7018,656.9455,25.1441,93.8462,26.041,0.14300000000000002
0.03,587.3486,46.7614,20.198,398.7742,1486.6162,12.5605,7.0112,9.65,14.545,15.945,37.1644,152.3873,5843.6857,82.4176,43.0016,174.4103,0.304
0.442,221.0969,26.219,10.4415,74.9967,812.3864,8.4327,4.1886,12.55,20.73,8.44,5.3854,58.0146,1565.4104,49.3488,24.2648,96.4421,0.46900000000000003
0.034,106.6323,7.7417,1.0581,11.928,352.845,13.7738,0.11062000000000001,16.77,22.185,2.73,0.6403800000000001,20.0013,366.3141,15.6664,2.7084,23.3458,0.038
0.065,157.4636,50.1946,325.6005,154.0173,1351.4343,3.1371,15.9416,24.245,25.96,28.95,5.7177,59.7626,2274.861,111.3814,942.3794,143.3733,1.271
0.212,207.5476,22.1827,59.0574,92.5101,1096.4878,9.3563,3.0469,29.995,32.4,30.74,2.7772,41.6498,1472.1227,51.913,183.4949,89.2778,0.28400000000000003
0.058,178.4587,27.6614,13.5654,86.78,1138.0007,6.4516,2.1981,26.7,32.3,25.18,2.9269,42.7684,1445.24,62.8784,40.545,89.7921,0.379
0.34800000000000003,587.4095,24.655,1.4716,242.918,1047.8303,23.8252,2.428,5.01,9.43,10.72,43.6672,165.2225,4753.5995,36.8862,2.5181,51.105,0.352
0.025,146.8793,19.8625,15.1632,68.1647,989.3947,7.3948,1.812,24.06,30.68,17.46,2.5566,39.9752,1239.7484,43.9903,43.7747,77.9274,0.193
0.053,1001.9955,58.556,16.0096,400.2701,723.3701,17.1118,8.536200000000001,2.4,2.93,4.025,150.0869,306.4087,8309.1625,72.8826,21.4348,176.0031,0.216
0.088,175.8407,31.6703,22.2654,76.306,1066.9269,5.5522,1.5495999999999999,35.805,40.205,35.2,1.9174,34.6065,1218.1721,77.4708,73.3858,107.43,0.624
0.864,310.3027,14.0697,2.3935,105.0933,867.8307,22.0547,0.4157,11.86,16.23,16.2,7.9849,70.6466,2044.9355,26.1099,5.4583,59.9396,0.867
0.038,211.007,30.4961,24.5072,89.7988,1301.9185,6.9191,9.895,35.72,42.7,33.92,2.2628,37.5959,1377.7348,74.5542,80.7106,149.3205,0.371
0.043000000000000003,311.175,72.96,34.9047,86.7034,669.7322,4.265,3.0011,8.215,12.34,6.92,9.5104,76.902,1932.9025,123.5198,70.4292,177.5001,0.623
0.088,931.4603,77.3276,9.713799999999999,692.8675,1685.7783,12.0456,7.6952,6.025,6.73,13.065,103.4488,254.2701,9952.2564,121.1501,17.6756,224.2393,0.327
0.41300000000000003,821.5216,43.6399,5.2388,597.0982,1912.5742,18.825,7.3635,12.25,14.02,19.06,43.8578,165.554,7455.5161,81.6428,12.0765,142.6773,0.429
0.121,241.5953,38.911,19.3798,82.5861,910.4166,6.2089,5.2687,17.475,24.88,16.065,4.2581,51.5655,1547.9169,79.5567,50.2909,133.7811,0.522
0.878,82.0758,5.5329,3.7981,8.3711,262.6409,14.8342,0.049678,17.34,22.96,0.965,0.43463,16.4776,278.5264,11.2905,9.8305,18.088,0.878
0.14,124.5934,24.835,83.6545,53.6461,1043.4019,5.0168,7.0405,40.16,55.5,13.68,1.2031,27.4133,909.5743,62.5191,286.4754,79.9696,0.289
0.711,708.2742,61.6071,17.3658,415.5916,1169.9243,11.4966,1.7288000000000001,5.895,7.235,10.855,63.3228,198.8729,6809.3461,95.9957,31.3707,199.1655,0.855
0.055,365.1756,38.2249,41.0462,228.2143,1024.0882,9.5534,3.3463,8.33,9.96,11.275,24.6485,124.1069,3990.3986,64.9392,83.206,152.1864,0.188
0.034,497.1948,46.4078,14.6067,117.6927,904.263,10.7136,0.5071800000000001,10.82,14.09,14.125,9.7914,78.2131,2275.2703,84.1681,32.3069,124.2675,0.166
0.369,250.5516,18.1338,1.7965,42.7871,395.7915,13.8168,1.3681,6.22,7.2,6.47,6.1992,62.2625,1225.2782,28.6376,3.3039,45.4009,0.369
0.029,359.8401,36.0315,25.112,199.8831,1128.7463,9.9868,3.8107,9.0,12.84,11.485,19.9917,111.7496,3543.9705,62.4084,52.235,138.5505,0.388
0.10400000000000001,157.1131,51.3824,46.9738,155.0201,1726.2038,3.0577,2.7397,32.055,37.525,30.88,4.3524,52.1387,2131.5121,122.261,149.218,127.7909,1.071
0.41300000000000003,63.3482,3.5335,9.255,0.9946900000000001,46.5479,17.9281,0.0040247,5.955,7.225,0.0,0.15064000000000002,9.7034,73.7608,5.5198,16.7752,5.5317,0.41300000000000003
0.067,148.9734,15.7726,5.7678,42.9584,598.5204,9.4451,0.8059200000000001,15.71,20.55,12.305,2.4626,39.2232,973.6484,31.4012,14.4457,68.0885,0.11
0.113,272.0476,22.9321,5.9667,105.4719,905.526,11.8632,5.7614,12.99,19.68,13.885,7.3082,67.5582,2001.342,43.5357,14.0262,108.196,0.189
0.07200000000000001,422.5947,41.6563,5.0712,160.2336,881.3982,10.1448,3.0492,8.54,12.34,12.04,16.9017,102.7864,3045.3161,71.2108,10.3657,123.4398,0.183
0.34,1214.7909,57.432,12.8284,815.07,1997.0004,21.1518,4.4758,7.26,8.52,33.04,101.0402,251.3706,10738.4095,94.2731,24.84,227.6233,0.387
0.059000000000000004,44.1972,7.9751,3.4076,4.4705,235.4942,5.5419,0.28044,25.575,27.85,0.0,0.15734,9.9123,157.8216,17.9345,10.0398,26.9916,0.065
0.297,231.2171,39.1256,958.8848,227.0145,2199.563,5.9096,6.6857,47.48,51.56,48.85,4.3047,51.855,2573.011,102.7044,3472.1889,108.1673,0.672
0.024,579.377,60.3919,22.5466,399.0785,1137.4603,9.5936,1.6112000000000002,5.315,6.865,8.605,67.5007,205.3491,6784.0764,91.6968,39.3473,198.5312,0.47400000000000003
0.053,579.1927,97.449,34.2855,566.6469,1615.1499,5.9435,25.381,5.52,8.56,14.12,92.8717,241.266,8804.682,149.3696,60.5931,349.8637,0.8280000000000001
0.318,380.8952,24.2075,3.7267,63.3618,407.3582,15.7346,0.29988000000000004,3.935,5.335,4.47,14.5079,95.219,1843.137,34.0947,5.8835,42.7221,0.376
0.032,827.3342,130.3818,31.9463,501.2136,1414.1039,6.3455,12.729,5.32,7.54,12.46,85.2842,231.1992,8108.4015,198.0135,55.7688,387.0831,0.752
0.037,551.8571,24.8486,2.4896000000000003,140.6756,940.1037,22.2088,1.6441,11.3,14.24,13.98,11.2162,83.7683,2577.262,45.5587,5.5867,61.3645,0.067
0.156,120.6573,5.6103000000000005,0.29615,8.2597,109.4713,21.5063,0.047039,2.47,3.32,1.3900000000000001,3.0172,43.4809,450.6058,7.0333,0.40033,9.6106,0.156
0.035,148.3096,21.1905,166.0562,66.3073,951.4231,6.9989,1.3825,29.63,34.08,28.025,2.0142,35.4699,1149.8904,49.4395,513.8451,76.3731,0.151
0.81,194.2183,73.7265,20.2524,76.4644,563.2758,2.6343,28.4341,6.825,10.12,9.18,10.0863,79.3015,1844.9031,119.1652,38.416,240.0798,0.866
0.037,177.7721,13.3853,11.8077,42.4275,520.9899,13.2811,0.6720900000000001,11.74,14.595,9.46,3.2613,45.1325,1038.886,24.7768,26.8362,54.8801,0.07100000000000001
0.033,39.192,1.314,0.13823000000000002,0.7313000000000001,52.2522,29.826,0.0028339,7.46,10.265,0.0,0.088294,7.4271,55.2839,2.1716,0.27008000000000004,3.7902,0.033
0.038,266.1847,13.906,3.2468,72.2139,678.2575,19.1417,0.63053,10.845,12.255,11.47,5.9925,61.188,1576.211,25.2354,7.1867,46.9459,0.074
0.037,354.7941,15.329,23.432,69.9402,403.4311,23.1452,0.61546,5.55,6.565,7.24,11.3723,84.3032,1823.5292,23.5282,41.4866,36.567,0.049
0.039,272.0476,22.9321,5.9667,105.4719,905.526,11.8632,5.7614,12.99,19.68,13.885,7.3082,67.5582,2001.342,43.5357,14.0262,108.196,0.163
0.027,118.778,8.9256,1.1708,9.484,185.6392,13.3075,0.14049,6.45,9.645,2.59,1.3259,28.784,392.1996,14.2243,2.1793,22.1937,0.032
0.113,105.7136,8.004,13.2382,5.6287,133.9479,13.2076,0.052153,12.895,13.425,0.015,0.39287000000000005,15.6669,222.6825,15.1674,31.0435,27.2198,0.114
0.032,303.1962,17.5531,19.4286,41.9765,268.144,17.2731,0.26761,3.73,4.46,5.195,10.1258,79.5646,1370.6738,24.3939,30.1309,40.2299,0.054
0.067,63.807900000000004,4.3147,21.5231,3.9692,143.8753,14.7885,0.017331,10.735,14.615,0.02,0.33312,14.427,179.5409,7.8100000000000005,47.4794,10.5165,0.068
0.382,211.007,30.4961,24.5072,89.7988,1301.9185,6.9191,9.895,35.72,42.7,33.92,2.2628,37.5959,1377.7348,74.5542,80.7106,149.3205,0.483
0.025,54.4691,6.4567,17.4202,7.9267,258.2773,8.436,0.8155600000000001,15.88,18.795,0.07,0.44927000000000006,16.7508,273.1976,12.8891,43.7862,31.735500000000002,0.04
0.525,124.7189,10.4482,11.5872,5.5471,107.1167,11.9369,0.040763,10.625,11.93,0.265,0.46983,17.1334,231.1693,18.8636,25.4735,31.3395,0.525
0.078,168.9785,8.2757,1.8064,31.8089,482.4147,20.4187,0.55635,10.72,15.725,6.43,2.6711,40.8508,854.8679,14.9745,3.9829,24.8349,0.078
