DI_DC_1st,PGA,PGV,PGD,I_A,CAV,\dfracPGAPGV,I_AS,SMD_TB,SMD_ROG,SMD_Bolt,P_90,a_rms,I_c,I_FVF,I_RG,SI_H,DI_DC
0.38841000000000003,127.4862,42.599,379.858,113.3856,1378.631,2.9927,10.9533,33.19,37.485,34.055,3.0756,43.8272,1671.5486,102.2472,1220.7413,143.069,0.5662600000000001
0.6294900000000001,266.0859,24.1983,3.6497,87.8537,616.9359,10.9961,0.31351,8.71,9.73,11.3,9.0803,75.3481,1930.2674,41.5708,7.5092,69.6832,0.6294900000000001
0.0,447.6922,51.4066,8.1165,535.9401,1814.6257,8.7088,7.2492,8.985,10.885,16.02,53.6533,183.1022,7426.7572,89.0018,16.8736,178.1976,0.35317000000000004
0.079673,341.649,48.1035,313.0749,93.5737,620.4325,7.1024,6.5511,10.235,12.645,8.5,8.2345,71.7294,1943.5217,86.0397,679.7422,94.4453,0.22475
0.30457,297.2143,20.4033,7.6462,154.06,1553.6913,14.5669,0.51212,30.17,38.395,39.715,4.5964,53.5816,2154.3234,47.8184,23.8032,76.2913,0.47287
0.036004,241.5953,38.911,19.3798,82.5861,910.4166,6.2089,5.2687,17.475,24.88,16.065,4.2581,51.5655,1547.9169,79.5567,50.2909,133.7811,0.41636
0.26088,88.0128,15.4347,2.7161,23.8472,548.324,5.7023,3.215,21.2,28.2,6.15,1.0123,25.1485,580.6795,33.1194,7.5172,61.1956,0.3423
0.043328,422.5947,41.6563,5.0712,160.2336,881.3982,10.1448,3.0492,8.54,12.34,12.04,16.9017,102.7864,3045.3161,71.2108,10.3657,123.4398,0.29556000000000004
0.050540999999999996,46.5547,4.3737,1.5672000000000001,1.7774,77.9055,10.644400000000001,0.16208,7.86,9.785,0.0,0.20354000000000003,11.2783,106.1877,7.3232,3.116,13.2108,0.050540999999999996
0.049618999999999996,335.1995,18.0606,34.639,79.7746,581.7966,18.5597,0.16053,9.685,11.245,12.41,7.4137,68.0546,1747.1753,31.8608,73.8355,61.7775,0.25298000000000004
0.24347000000000002,46.0751,6.2752,1.7956,3.5911,155.1871,7.3424,0.16449000000000003,12.185,13.675,0.0,0.26528,12.874,161.2431,11.7242,4.1318,30.9994,0.25963
0.10632000000000001,108.0667,8.7812,1.5590000000000002,6.5441,157.0526,12.3066,0.11757000000000001,5.03,8.27,2.7199999999999998,1.1724,27.0591,315.6856,13.1506,2.6712,30.369,0.17485
0.23019,105.9497,5.2917,15.9779,22.3244,540.7266,20.022,0.22498,19.555,25.52,7.25,1.0281,25.3427,564.1681,11.1277,43.0467,13.3527,0.35683000000000004
0.084377,203.6193,36.2133,28.7105,131.098,1330.1159,5.6228,3.4099,34.24,47.385,31.045,3.4469,46.4004,1849.4822,87.5995,93.2293,180.2706,0.51054
0.032484,400.0425,34.8377,26.2551,167.2118,935.8731,11.483,1.9301,10.02,13.185,17.01,15.0217,96.8735,3018.1528,61.9822,56.6027,114.2212,0.25963
0.5846800000000001,273.4911,16.7618,1.109,21.3602,156.8871,16.3164,0.8461000000000001,0.605,3.46,0.51,31.8797,140.7606,1298.97,14.7829,0.93798,32.2637,0.60177
0.12459,326.6491,24.2462,3.6713,136.9469,908.5598,13.4722,2.5219,9.22,12.09,10.87,13.3712,91.4312,2654.6476,42.2499,7.6984,74.184,0.28062000000000004
0.036004,168.2254,20.8878,78.3031,53.116,687.9638,8.0538,1.6622,17.31,20.4,12.2,2.7627,41.5498,1114.2979,42.6056,202.5557,102.4482,0.47055
0.57843,157.1131,51.3824,46.9738,155.0201,1726.2038,3.0577,2.7397,32.055,37.525,30.88,4.3524,52.1387,2131.5121,122.261,149.218,127.7909,0.6073500000000001
0.07900599999999999,109.992,1.8813,2.9148,3.6819,76.0613,58.4675,0.0046935,3.265,4.825,1.29,1.0161,25.21,228.7181,2.5288,4.3242,2.8384,0.07900599999999999
0.40967000000000003,422.1178,23.7442,7.6423,133.0139,907.8654,17.7777,1.1909,10.91,13.41,14.205,10.9729,82.7994,2488.5871,43.1533,16.9499,69.0218,0.59018
0.25856,212.8258,45.5274,28.5128,107.3294,943.6235,4.6747,8.7805,13.705,19.74,12.79,7.0486,66.3518,2000.8688,87.5978,68.2337,200.2236,0.41419000000000006
0.32091000000000003,94.7269,8.9444,1.1039,13.0112,273.9864,10.5907,1.0533,7.68,10.85,3.85,1.5248,30.8681,475.2764,14.8898,2.1779,27.1619,0.32091000000000003
0.1797,272.0476,22.9321,5.9667,105.4719,905.526,11.8632,5.7614,12.99,19.68,13.885,7.3082,67.5582,2001.342,43.5357,14.0262,108.196,0.1797
0.033219,447.6922,51.4066,8.1165,535.9401,1814.6257,8.7088,7.2492,8.985,10.885,16.02,53.6533,183.1022,7426.7572,89.0018,16.8736,178.1976,0.28695000000000004
0.24356000000000003,464.0917,56.2591,92.3287,132.6148,709.3318,8.2492,1.6254,8.585,11.465,13.725,13.9019,93.1995,2636.2722,96.3003,189.053,105.5536,0.49976000000000004
0.057366999999999994,914.2972,76.4868,17.6702,698.9124,1979.2566,11.9537,15.4945,8.53,10.08,18.975,73.8188,214.7608,9191.9341,130.7146,36.1043,227.0489,0.51058
0.35366000000000003,409.272,41.2355,89.6379,207.2716,883.3191,9.9252,4.8819,6.4077,8.268,10.686,29.1274,134.9083,3966.5139,65.6066,166.4915,143.414,0.55972
0.19102000000000002,217.4557,25.1093,5.8644,75.4648,817.4128,8.6604,1.9791,13.62,18.56,13.66,5.0035,55.9402,1544.0975,48.2369,14.0049,97.814,0.35946
0.036004,362.9042,63.0008,32.3036,222.0168,1398.0764,5.7603,13.9901,16.43,21.515,23.325,12.182,87.2133,3301.357,126.8398,82.1227,252.6128,0.3654
0.19282000000000002,143.9413,50.2974,413.2324,126.398,1397.0248,2.8618,7.8564,30.08,34.89,32.69,3.7813,48.598,1858.0916,117.7917,1285.1495,166.2717,0.6285700000000001
0.14833000000000002,85.1529,9.2158,8.8077,15.6042,343.5346,9.2399,0.16623000000000002,15.5,18.37,10.74,0.9065000000000001,23.8012,457.1552,18.2859,21.9604,30.6035,0.3447
0.40196000000000004,73.5415,3.7787,1.3223,4.8918,176.6328,19.4619,0.029540000000000004,11.66,16.045,1.995,0.37758,15.3592,205.5429,6.9827,2.9985,15.1638,0.43493000000000004
0.16762000000000002,91.312,24.8051,151.3338,29.357,624.8389,3.6812,1.0404,29.745,33.755,28.21,0.8884000000000001,23.5566,623.5573,57.9288,468.8931,81.0796,0.25333
0.25747000000000003,59.4463,3.9434,1.2152,2.7979000000000003,103.3917,15.0749,0.21128000000000002,7.0,8.065,0.015,0.35911000000000004,14.9774,153.3571,6.4142,2.3245,14.3759,0.36971000000000004
0.37651,59.7574,2.3729,0.29359,5.6807,223.0161,25.1836,0.023329,14.78,20.46,3.025,0.34599,14.7022,216.7255,4.6526,0.7205100000000001,8.3924,0.38235
0.054071999999999995,690.854,79.9347,12.6046,248.5313,720.4734,8.6427,8.4872,4.285,5.86,7.895,52.2298,180.3362,5013.0227,115.0067,20.4729,222.6599,0.40786000000000006
0.09066199999999999,976.0419,67.401,24.2975,652.0632,1643.896,14.4811,14.3539,5.69,7.48,15.13,103.3053,254.0048,9656.4831,104.0985,43.3776,338.7328,0.47368000000000005
0.17319,409.272,41.2355,89.6379,207.2716,883.3191,9.9252,4.8819,6.4077,8.268,10.686,29.1274,134.9083,3966.5139,65.6066,166.4915,143.414,0.49012000000000006
0.14627,105.9497,5.2917,15.9779,22.3244,540.7266,20.022,0.22498,19.555,25.52,7.25,1.0281,25.3427,564.1681,11.1277,43.0467,13.3527,0.14627
0.6637200000000001,888.7405,35.6087,8.9624,979.831,2664.5007,24.9585,11.6912,12.845,15.575,23.55,68.6433,207.0895,10680.8061,67.4123,20.9896,78.3535,0.6637200000000001
0.17254000000000003,571.2244,24.397,2.2568,363.3027,1505.13,23.4137,4.2644,12.32,14.24,18.55,26.5431,128.8033,5130.9264,45.7078,5.2122,69.3661,0.27558000000000005
0.55284,144.5115,7.5383,0.53402,20.4728,319.1852,19.1703,0.30263,7.74,9.16,7.3,2.3748,38.5359,665.5316,12.5736,1.0563,19.7484,0.5778
0.36531,162.0538,57.1276,280.5956,137.2602,1409.945,2.8367,14.6549,27.67,31.205,31.255,4.4644,52.7945,2017.8444,131.0233,848.6929,142.6946,0.60653
0.37337000000000004,47.185,4.2406,13.1736,3.3278,157.8788,11.1269,0.075102,18.025,23.92,0.0,0.16617,10.1884,138.0686,8.7377,34.5405,14.4762,0.37337000000000004
0.1656,113.4273,10.115,30.7366,20.5722,341.1394,11.2138,0.5651,12.76,16.07,6.25,1.4521,30.1199,590.4806,19.1174,71.8244,32.0968,0.36802
0.06505899999999999,247.9179,43.1102,167.5649,108.3014,954.6434,5.7508,5.457,16.705,19.89,19.445,5.8353,60.3761,1917.4355,87.155,428.3498,102.3152,0.67932
0.35406000000000004,157.1131,51.3824,46.9738,155.0201,1726.2038,3.0577,2.7397,32.055,37.525,30.88,4.3524,52.1387,2131.5121,122.261,149.218,127.7909,0.57691
0.44953000000000004,248.2343,49.5516,589.4754,95.5524,1108.3231,5.0096,10.5331,32.61,37.085,31.955,2.6372999999999998,40.5863,1476.5365,118.4119,1883.2847,103.7145,0.51081
0.27005,175.257,30.9082,19.6814,78.7195,1065.0656,5.6702,7.3757,28.835,39.515,24.61,2.4573,39.1773,1316.7768,71.6231,60.3527,109.2238,0.49201000000000006
0.0,170.7852,22.2217,226.0736,36.7196,640.6003,7.6855,3.2928,26.815,32.79,10.545,1.2328000000000001,27.7494,756.955,50.5674,676.6683,69.4994,0.20537000000000002
0.29305000000000003,68.8453,5.3109,17.417,7.8472,336.8155,12.9631,0.073916,30.235,36.54,1.215,0.23359000000000002,12.0787,230.827,12.4535,54.2596,17.7675,0.46563000000000004
0.0731,372.1522,44.6193,21.3478,163.0513,995.3498,8.3406,4.5212,7.94,14.075,11.845,18.4841,107.4342,3137.7924,74.8993,42.5886,106.3143,0.38584
0.088119,471.9617,38.5467,5.6521,176.5783,739.6713,12.2439,1.0441,5.465,9.14,12.89,29.1908,135.0141,3667.4448,58.9366,9.9558,102.6906,0.34743
0.18081000000000003,931.4603,77.3276,9.713799999999999,692.8675,1685.7783,12.0456,7.6952,6.025,6.73,13.065,103.4488,254.2701,9952.2564,121.1501,17.6756,224.2393,0.5350900000000001
0.06834699999999999,121.0997,6.0642,0.22842,18.6298,283.3891,19.9697,0.15416000000000002,6.125,8.635,4.16,2.7441,41.4147,659.6063,9.54,0.41793,9.6138,0.06834699999999999
0.11013,148.3096,21.1905,166.0562,66.3073,951.4231,6.9989,1.3825,29.63,34.08,28.025,2.0142,35.4699,1149.8904,49.4395,513.8451,76.3731,0.11013
0.06505899999999999,289.9244,9.323,3.4626,51.2512,356.9665,31.0977,0.23072,5.75,6.55,6.625,8.0451,70.9129,1431.9311,14.4369,6.2034,19.8355,0.11231000000000001
0.25565000000000004,264.01,15.8252,1.3691,90.2769,692.6322,16.6829,1.564,9.635,14.055,10.455,8.4334,72.5913,1919.7837,27.8813,2.9132,36.9704,0.25565000000000004
0.2682,326.6491,24.2462,3.6713,136.9469,908.5598,13.4722,2.5219,9.22,12.09,10.87,13.3712,91.4312,2654.6476,42.2499,7.6984,74.184,0.37888000000000005
0.057297,45.9456,6.3396,3.4385,5.7444,289.2635,7.2474,0.20063,31.06,37.96,0.0,0.16648000000000002,10.1981,181.5009,14.9661,10.8086,30.0446,0.07113599999999999
0.17071,221.0969,26.219,10.4415,74.9967,812.3864,8.4327,4.1886,12.55,20.73,8.44,5.3854,58.0146,1565.4104,49.3488,24.2648,96.4421,0.22654000000000002
0.30457,291.9309,92.6242,34.497,110.4294,765.635,3.1518,3.9686,6.73,11.0,7.455,14.7779,96.0683,2442.7444,149.186,65.1307,245.7292,0.68176
0.26371,212.8258,45.5274,28.5128,107.3294,943.6235,4.6747,8.7805,13.705,19.74,12.79,7.0486,66.3518,2000.8688,87.5978,68.2337,200.2236,0.37909000000000004
0.56472,221.5245,15.0307,1.7008,26.9825,250.6829,14.7381,0.12159,4.425,6.555,2.685,5.5049,58.6632,945.161,21.8001,2.7923,31.9933,0.56472
0.11797,847.5315,67.6879,21.1193,567.2129,1467.9068,12.5212,0.8614700000000001,6.9564,8.547,10.3224,73.3833,214.1785,8267.1523,109.9276,40.3157,204.3608,0.46514000000000005
0.12041,210.0352,31.901,241.871,118.4893,1246.0914,6.584,24.7533,34.8,41.13,11.34,3.0697,43.7905,1709.4609,77.4818,789.6662,144.5223,0.44070000000000004
0.079873,471.9617,38.5467,5.6521,176.5783,739.6713,12.2439,1.0441,5.465,9.14,12.89,29.1908,135.0141,3667.4448,58.9366,9.9558,102.6906,0.25025000000000003
0.50407,59.4463,3.9434,1.2152,2.7979000000000003,103.3917,15.0749,0.21128000000000002,7.0,8.065,0.015,0.35911000000000004,14.9774,153.3571,6.4142,2.3245,14.3759,0.5377000000000001
0.07767099999999999,208.3991,37.6447,54.5086,87.8574,919.8315,5.536,3.5156,19.505,21.48,23.015,4.0541,50.3185,1576.3951,79.1116,146.7282,100.5531,0.5329400000000001
0.0,579.1927,97.449,34.2855,566.6469,1615.1499,5.9435,25.381,5.52,8.56,14.12,92.8717,241.266,8804.682,149.3696,60.5931,349.8637,0.34936
0.084377,46.5547,4.3737,1.5672000000000001,1.7774,77.9055,10.644400000000001,0.16208,7.86,9.785,0.0,0.20354000000000003,11.2783,106.1877,7.3232,3.116,13.2108,0.084377
0.49504000000000004,134.7554,11.0978,2.6857,25.1133,408.2631,12.1426,0.29523000000000005,11.35,16.285,5.725,1.9919,35.278,705.9176,20.3697,6.0356,36.4792,0.49504000000000004
0.26019000000000003,144.5115,7.5383,0.53402,20.4728,319.1852,19.1703,0.30263,7.74,9.16,7.3,2.3748,38.5359,665.5316,12.5736,1.0563,19.7484,0.30117000000000005
0.11465000000000002,282.9775,26.4115,10.418,116.278,945.2325,10.7142,9.1246,11.69,17.87,12.09,8.9519,74.7999,2211.8657,48.8367,23.6442,89.0574,0.31818
0.21566000000000002,45.2371,9.9551,121.3976,5.0674,203.5677,4.5441,0.24134000000000003,16.06,19.46,0.0,0.28444,13.3319,195.0793,19.9288,306.2847,29.4791,0.36924
0.0731,134.8798,11.9651,1.13,14.4735,272.0859,11.2728,0.44493000000000005,10.48,15.645,3.115,1.2434,27.8729,476.3812,21.5282,2.4729,30.2147,0.079939
0.045266999999999995,793.5563,84.3617,26.1713,574.6034,1158.5336,9.4066,20.0492,4.17,4.66,7.24,123.9761,278.415,9486.5218,120.5533,42.1247,282.1451,0.44666000000000006
0.23019,272.599,29.1531,6.5092,163.8122,1220.8758,9.3506,11.0068,16.815,20.86,24.98,8.7678,73.9986,2610.2614,59.0348,16.676,133.9642,0.511
0.26672,409.272,41.2355,89.6379,207.2716,883.3191,9.9252,4.8819,6.4077,8.268,10.686,29.1274,134.9083,3966.5139,65.6066,166.4915,143.414,0.54603
0.070661,130.1949,9.1674,5.0441,22.624,447.5144,14.2019,0.18735000000000002,22.02,27.17,9.065,0.9247900000000001,24.035,552.9348,19.8587,14.1382,19.7407,0.15529
0.38199000000000005,473.856,83.053,12.3376,224.186,955.0166,5.7055,4.2357,4.6,7.065,12.11,43.8548,165.5819,4569.81,121.6311,20.5188,212.1893,0.49998000000000004
0.074987,185.833,10.7791,0.8633200000000001,17.5985,318.4518,17.2401,0.73831,10.87,14.38,6.285,1.4588,30.1851,546.7687,19.5722,1.9123999999999999,22.773600000000002,0.086088
0.35406000000000004,115.848,11.4316,28.2155,33.8028,667.6847,10.134,3.2305,25.37,36.215,9.395,1.1999,27.3765,721.4848,25.6559,82.9075,41.5306,0.5384500000000001
0.028863999999999997,160.4004,9.1822,0.67679,20.3095,322.0849,17.4687,0.31507,8.73,11.77,6.25,2.0949,36.1803,643.0055,15.7833,1.3935,21.7438,0.038772999999999995
0.057366999999999994,130.1949,9.1674,5.0441,22.624,447.5144,14.2019,0.18735000000000002,22.02,27.17,9.065,0.9247900000000001,24.035,552.9348,19.8587,14.1382,19.7407,0.057366999999999994
0.48206000000000004,138.9384,24.658,8.5552,43.468,841.5484,5.6346,2.8905000000000003,34.24,40.78,12.73,1.1424,26.714,807.9316,59.6473,27.7805,89.9365,0.5760000000000001
0.09222000000000001,690.854,79.9347,12.6046,248.5313,720.4734,8.6427,8.4872,4.285,5.86,7.895,52.2298,180.3362,5013.0227,115.0067,20.4729,222.6599,0.28143
0.32996000000000003,571.2244,24.397,2.2568,363.3027,1505.13,23.4137,4.2644,12.32,14.24,18.55,26.5431,128.8033,5130.9264,45.7078,5.2122,69.3661,0.58521
0.029456999999999997,98.4404,3.1427,0.36936,2.2986,85.5943,31.323,0.0045347,3.675,6.335,0.06,0.5632400000000001,18.7647,155.8262,4.3513,0.5700000000000001,7.8149,0.029456999999999997
0.15394000000000002,351.5317,27.5104,3.0615,200.4667,1184.1042,12.7781,2.5308,10.64,13.4,14.8,16.9617,103.0095,3410.254,49.6858,6.7335,95.3827,0.23739000000000002
0.033219,111.7236,8.2348,2.1373,10.6369,179.2421,13.5672,0.22153,4.205,6.0,2.465,2.2808,37.7623,475.8497,11.7922,3.4498,21.6196,0.039136
0.34598,286.0282,16.9008,11.5242,38.3098,515.8847,16.924,0.20865000000000003,19.455,22.58,7.17,1.7819,33.3626,849.973,35.4948,30.9946,51.058,0.4506
0.16762000000000002,174.8716,14.7503,10.6082,29.499,414.7112,11.8554,0.34625,9.47,16.83,3.99,2.8034,41.8533,833.2379,25.8755,22.4436,52.4499,0.1772
0.40967000000000003,323.1494,22.7869,32.7319,48.2349,310.3602,14.1814,0.93605,3.8,5.43,4.035,11.4359,84.558,1515.7368,31.8149,51.0779,56.0093,0.5806
0.17389000000000002,825.2065,40.0044,8.1307,354.2759,882.4016,20.6279,3.243,2.795,4.725,9.345,114.0901,267.1591,7300.3878,51.7253,11.4531,130.5669,0.29614
0.16952,548.5002,36.3258,10.8349,209.493,1000.344,15.0995,3.2505,6.375,10.62,9.665,29.6051,135.9915,4004.128,57.7212,20.0902,95.6001,0.24221
0.079673,447.6922,51.4066,8.1165,535.9401,1814.6257,8.7088,7.2492,8.985,10.885,16.02,53.6533,183.1022,7426.7572,89.0018,16.8736,178.1976,0.48151000000000005
0.09325499999999999,83.9537,7.941,1.3074,2.8494,75.6505,10.5721,0.15978,4.805,5.41,0.25,0.5349200000000001,18.2804,171.3262,11.7571,2.2062,24.5046,0.14426
0.062716,103.3869,7.0052,1.73,8.6418,179.6288,14.7586,0.16983,5.225,7.66,1.88,1.4885000000000002,30.5029,385.0833,10.5911,3.002,23.3076,0.062716
0.0,250.5516,18.1338,1.7965,42.7871,395.7915,13.8168,1.3681,6.22,7.2,6.47,6.1992,62.2625,1225.2782,28.6376,3.3039,45.4009,0.090987
0.08681000000000001,134.8798,11.9651,1.13,14.4735,272.0859,11.2728,0.44493000000000005,10.48,15.645,3.115,1.2434,27.8729,476.3812,21.5282,2.4729,30.2147,0.12350000000000001
0.051602999999999996,94.7269,8.9444,1.1039,13.0112,273.9864,10.5907,1.0533,7.68,10.85,3.85,1.5248,30.8681,475.2764,14.8898,2.1779,27.1619,0.06313099999999999
0.17475000000000002,136.8425,8.3194,7.2675,25.3708,462.9382,16.4486,0.50121,14.055,20.005,8.02,1.6249,31.8609,674.2207,16.1083,17.5386,33.7251,0.17475000000000002
0.59028,475.3176,22.0852,8.6794,99.7375,377.6009,21.522,0.33731000000000005,2.365,3.085,4.57,37.9765,154.1431,2943.0769,27.3879,11.5638,47.9413,0.6392
0.051815,144.4176,24.1202,132.1531,57.8159,966.6166,5.9874,5.5304,35.69,44.42,20.59,1.4586999999999999,30.1865,990.8134,58.9546,435.1037,101.9212,0.5693
0.30144000000000004,217.4557,25.1093,5.8644,75.4648,817.4128,8.6604,1.9791,13.62,18.56,13.66,5.0035,55.9402,1544.0975,48.2369,14.0049,97.814,0.44165000000000004
0.1797,212.8005,8.7467,1.2979,27.385,347.4305,24.3293,0.27544,6.45,9.735,4.35,3.8243,48.8884,868.1365,13.9391,2.4161,31.8946,0.1797
0.05365,229.0089,61.3376,841.8785,92.933,901.9263,3.7336,1.7915,33.985,34.53,35.005,2.4646,39.235,1432.6959,148.0979,2726.9585,99.0686,0.19806
0.054001999999999994,153.8044,39.0655,151.4487,122.8617,1431.6415,3.9371,8.1836,33.675,37.22,36.56,3.2835,45.2686,1767.46,94.1066,489.0666,104.5714,0.6476200000000001
0.49504000000000004,138.9384,24.658,8.5552,43.468,841.5484,5.6346,2.8905000000000003,34.24,40.78,12.73,1.1424,26.714,807.9316,59.6473,27.7805,89.9365,0.6137400000000001
0.14627,188.2336,14.789,13.0142,42.2671,619.6671,12.7279,0.5098600000000001,18.525,23.655,12.62,2.0536,35.8168,922.5915,30.6817,34.4353,62.9695,0.14627
0.20671,166.5089,31.1446,9.630700000000001,40.2432,437.8908,5.3463,8.4177,10.4,11.57,9.85,3.4834,46.5981,1025.814,55.9295,21.0216,133.4169,0.49423000000000006
0.36553,249.4078,27.8162,55.0986,113.5224,980.8202,8.9663,2.7343,19.49,24.18,20.88,5.249,57.2452,1912.1176,58.4455,148.2784,112.7353,0.49055000000000004
0.09596199999999999,483.6323,31.1103,2.4009,137.1271,862.5703,15.5458,0.59548,10.42,13.93,13.8,11.8581,86.0959,2578.7392,55.8947,5.2439,70.6137,0.19567
0.26088,847.5315,67.6879,21.1193,567.2129,1467.9068,12.5212,0.8614700000000001,6.9564,8.547,10.3224,73.3833,214.1785,8267.1523,109.9276,40.3157,204.3608,0.67805
0.5774,320.6725,43.5419,9.2949,202.365,1330.1873,7.3647,14.3853,15.525,16.74,17.89,11.732,85.5778,3119.3018,86.4302,23.1877,208.5584,0.62228
0.35942,345.9185,75.6005,57.1066,175.1686,998.7837,4.5756,2.3741,6.98,11.45,13.135,22.5886,118.6634,3415.0943,122.882,109.1369,147.0348,0.5369900000000001
0.50873,111.2798,10.2069,88.2058,18.9875,377.867,10.9024,0.84547,14.61,18.27,9.09,1.1703999999999999,27.0449,537.5935,19.9552,215.6324,42.3189,0.57374
0.058622999999999995,109.7364,8.8767,48.4612,12.1311,232.9856,12.3623,0.2139,9.12,11.895,5.045,1.1979,27.3587,432.1564,15.4259,101.2495,23.5506,0.064165
0.084377,46.0751,6.2752,1.7956,3.5911,155.1871,7.3424,0.16449000000000003,12.185,13.675,0.0,0.26528,12.874,161.2431,11.7242,4.1318,30.9994,0.08962099999999999
0.15797,100.9209,11.2018,1.1418,21.7899,352.2763,9.0093,1.2905,7.23,10.655,5.495,2.7142,41.1852,710.69,18.3685,2.2078,35.5112,0.19917
0.36553,339.3653,20.424,9.7131,91.6426,703.9874,16.616,1.7879,7.065,10.28,11.045,11.6736,85.408,2097.9936,33.298,18.6379,75.3953,0.36553
0.09596199999999999,124.5934,24.835,83.6545,53.6461,1043.4019,5.0168,7.0405,40.16,55.5,13.68,1.2031,27.4133,909.5743,62.5191,286.4754,79.9696,0.22052000000000002
0.19282000000000002,306.183,39.3659,7.0217,87.1726,692.8425,7.7779,2.2311,10.655,13.35,11.04,7.3663,67.8173,1823.0039,71.1228,15.4511,109.1651,0.34148
0.45554000000000006,273.4911,16.7618,1.109,21.3602,156.8871,16.3164,0.8461000000000001,0.605,3.46,0.51,31.8797,140.7606,1298.97,14.7829,0.93798,32.2637,0.47557000000000005
0.50407,708.2742,61.6071,17.3658,415.5916,1169.9243,11.4966,1.7288000000000001,5.895,7.235,10.855,63.3228,198.8729,6809.3461,95.9957,31.3707,199.1655,0.61743
0.059320000000000005,914.2972,76.4868,17.6702,698.9124,1979.2566,11.9537,15.4945,8.53,10.08,18.975,73.8188,214.7608,9191.9341,130.7146,36.1043,227.0489,0.5017
0.047341,345.9185,75.6005,57.1066,175.1686,998.7837,4.5756,2.3741,6.98,11.45,13.135,22.5886,118.6634,3415.0943,122.882,109.1369,147.0348,0.20418000000000003
0.38841000000000003,255.5908,23.989,3.9363,28.3939,147.9602,10.6545,0.94052,1.015,1.955,1.185,25.2907,125.2547,1412.2913,24.0784,3.9559,60.0271,0.61375
0.5027600000000001,837.7561,99.0502,38.5572,1182.176,3119.2837,8.4579,15.3078,16.54,19.78,26.8,64.4134,200.6897,11562.6002,199.751,98.2391,327.3705,0.73197
0.11465000000000002,422.1178,23.7442,7.6423,133.0139,907.8654,17.7777,1.1909,10.91,13.41,14.205,10.9729,82.7994,2488.5871,43.1533,16.9499,69.0218,0.16307000000000002
0.07900599999999999,124.7849,52.3442,75.9038,82.7132,1137.7782,2.3839,9.1098,33.28,34.855,34.755,2.2363,37.3657,1317.6526,125.7228,244.1508,113.9861,0.5388700000000001
0.26895,358.421,11.3788,1.17,120.3817,821.7814,31.499,0.7866200000000001,9.48,11.76,12.95,11.4337,84.5469,2393.5943,19.9664,2.4763,32.9918,0.26895
0.16952,112.456,8.2593,40.5083,13.3725,312.8807,13.6157,0.49227000000000004,15.63,18.575,6.02,0.77073,21.9426,406.3612,16.4222,101.2816,22.4834,0.16952
0.096219,32.8367,7.9054,3.6759,4.7577,248.9536,4.1537,0.2096,27.655,28.775,0.0,0.15486000000000003,9.8352,162.2039,18.1288,11.1163,28.9626,0.096219
0.08497,249.1429,48.0385,286.9392,218.1014,1639.7957,5.1863,18.1845,23.81,27.31,30.15,8.2397,71.7421,2965.1114,106.1156,825.4859,128.1065,0.33719000000000005
0.32996000000000003,448.5311,22.0779,54.1314,63.509,325.199,20.3159,0.074138,3.04,3.765,4.8100000000000005,18.7881,108.324,1965.7286,29.1525,78.4165,22.9943,0.40069000000000005
0.14627,85.7137,6.1268,0.5387700000000001,4.1352,107.1196,13.9899,0.12231000000000002,4.985,8.39,0.35000000000000003,0.7547400000000001,21.7187,225.9869,9.1548,0.92037,12.2958,0.22856
0.57843,72.3857,1.5664,0.09411699999999999,1.7570000000000001,70.257,46.2112,0.0028206999999999998,4.65,6.58,0.39,0.34012000000000003,14.5821,120.0764,2.3002000000000002,0.15709,2.7039,0.5996600000000001
0.43885,365.0555,29.9898,5.1309000000000005,73.6928,446.3387,12.1726,0.179,2.385,5.635,4.315,27.8121,131.9146,2339.8254,37.2689,6.8553,104.0033,0.43885
0.11465000000000002,170.8776,12.5492,1.318,19.3886,314.0057,13.6166,1.2762,8.815,12.205,5.795,1.9799,35.173,619.3346,21.6233,2.7227,33.8669,0.12867
0.37988000000000005,42.5204,6.6651,2.207,4.7796,249.2182,6.3796,0.13531,28.165,32.045,0.0,0.15272000000000002,9.767,161.9939,15.3543,6.715,38.1077,0.41524000000000005
0.08497,627.2587,40.3821,84.6427,345.5482,1574.2646,15.5331,8.9928,19.95,22.455,28.065,15.5893,98.6801,4378.403,85.3444,229.564,104.436,0.15015
0.29715,255.5908,23.989,3.9363,28.3939,147.9602,10.6545,0.94052,1.015,1.955,1.185,25.2907,125.2547,1412.2913,24.0784,3.9559,60.0271,0.40808000000000005
0.45224000000000003,153.1282,17.3255,119.5491,41.2412,499.5491,8.8383,1.7762,14.305,15.38,10.365,2.5962,40.2675,966.4421,33.6943,290.2076,47.9536,0.65439
0.6679700000000001,153.8044,39.0655,151.4487,122.8617,1431.6415,3.9371,8.1836,33.675,37.22,36.56,3.2835,45.2686,1767.46,94.1066,489.0666,104.5714,0.6679700000000001
0.23625000000000002,1465.1941,132.8156,191.9847,567.5613,1156.1269,11.0318,5.0906,4.82,6.28,15.52,106.6824,258.6017,9129.9978,196.7935,324.3015,218.7171,0.5527000000000001
0.052875,34.0635,4.2887,0.48246000000000006,1.8532000000000002,77.578,7.9426,0.20095000000000002,5.155,6.24,0.0,0.32419000000000003,14.234,121.9278,6.4622,0.8334300000000001,14.938,0.063958
